,Age,Job,Marital Status,Education,Credit,Balance (euros),Housing Loan,Personal Loan,Contact,Last Contact Day,Last Contact Month,Last Contact Duration,Campaign,Pdays,Previous,Poutcome,Subscription
17701,49.0,management,married,unknown,no,126.0,,no,cellular,29,jul,195.0,2,-1.0,0,unknown,1
17702,27.0,admin.,single,secondary,no,,no,yes,cellular,29,jul,20.0,21,-1.0,0,unknown,1
17703,57.0,services,married,secondary,,1301.0,yes,no,cellular,29,jul,63.0,2,-1.0,0,unknown,1
17704,51.0,unknown,,unknown,no,2642.0,no,no,cellular,29,jul,,6,-1.0,0,unknown,1
17705,,,married,,no,0.0,,yes,cellular,29,jul,113.0,8,-1.0,0,unknown,1
17706,45.0,management,single,tertiary,no,2532.0,,no,cellular,29,jul,64.0,6,-1.0,0,unknown,1
17707,53.0,,married,secondary,no,1815.0,,no,cellular,29,jul,86.0,6,-1.0,0,unknown,1
17708,27.0,blue-collar,single,secondary,no,36.0,no,yes,cellular,29,jul,114.0,4,-1.0,0,unknown,1
17709,,retired,,secondary,no,1080.0,yes,,cellular,29,jul,1058.0,2,-1.0,0,unknown,2
17710,25.0,services,single,secondary,no,88.0,yes,no,cellular,29,jul,121.0,18,-1.0,0,unknown,1
17711,36.0,technician,married,tertiary,no,82.0,yes,no,cellular,29,jul,45.0,4,-1.0,0,unknown,1
17712,,,married,tertiary,,53.0,no,no,telephone,29,jul,539.0,2,-1.0,0,unknown,1
17713,,unemployed,,primary,no,731.0,no,,cellular,29,jul,360.0,4,-1.0,0,unknown,1
17714,47.0,management,married,tertiary,no,24312.0,yes,no,cellular,29,jul,187.0,3,-1.0,0,unknown,1
17715,,admin.,married,,no,128.0,no,,telephone,29,jul,143.0,8,,0,unknown,1
17716,48.0,services,married,secondary,no,3726.0,yes,no,cellular,29,jul,369.0,2,-1.0,0,unknown,1
17717,,retired,married,secondary,no,1467.0,no,yes,cellular,29,jul,277.0,2,-1.0,0,unknown,1
17718,59.0,,,tertiary,,1069.0,,no,cellular,29,jul,85.0,2,-1.0,0,unknown,1
17719,33.0,blue-collar,married,secondary,no,-211.0,yes,,cellular,29,jul,96.0,5,,0,unknown,1
17720,,entrepreneur,married,tertiary,no,859.0,,no,cellular,29,jul,180.0,10,-1.0,0,unknown,1
17721,40.0,management,married,tertiary,no,,no,,telephone,29,jul,126.0,2,-1.0,0,unknown,1
17722,52.0,admin.,single,secondary,no,2332.0,no,no,cellular,29,jul,108.0,2,-1.0,0,unknown,1
17723,35.0,blue-collar,divorced,primary,no,,no,yes,cellular,29,jul,104.0,7,-1.0,0,unknown,1
17724,47.0,admin.,single,secondary,no,1305.0,no,no,cellular,29,jul,172.0,2,-1.0,0,unknown,1
17725,29.0,blue-collar,married,primary,no,59.0,yes,yes,cellular,29,jul,,4,-1.0,0,unknown,1
17726,45.0,services,married,secondary,no,-158.0,yes,no,telephone,29,jul,340.0,1,-1.0,0,unknown,1
17727,49.0,admin.,divorced,secondary,no,124.0,,yes,cellular,29,jul,125.0,19,-1.0,0,unknown,1
17728,36.0,self-employed,married,tertiary,no,,no,no,cellular,29,jul,246.0,18,-1.0,0,unknown,1
17729,47.0,unemployed,,secondary,no,312.0,,no,cellular,29,jul,884.0,1,-1.0,0,unknown,2
17730,43.0,blue-collar,married,primary,no,3664.0,no,no,telephone,29,jul,274.0,1,,0,unknown,1
17731,44.0,technician,married,primary,no,4389.0,no,no,cellular,29,jul,33.0,1,-1.0,0,unknown,1
17732,,management,single,tertiary,,-1661.0,no,yes,cellular,29,jul,95.0,6,-1.0,0,unknown,1
17733,30.0,blue-collar,married,secondary,no,215.0,,no,cellular,29,jul,,9,-1.0,0,unknown,1
17734,35.0,blue-collar,married,primary,no,-312.0,yes,yes,telephone,29,jul,,3,-1.0,0,unknown,1
17735,,management,married,secondary,no,2910.0,no,no,telephone,29,jul,790.0,1,-1.0,0,unknown,1
17736,53.0,technician,,,no,8605.0,no,no,cellular,29,jul,635.0,3,-1.0,0,unknown,1
17737,54.0,admin.,,unknown,no,1044.0,,,cellular,29,jul,,5,-1.0,0,unknown,1
17738,31.0,management,married,tertiary,no,1839.0,,no,cellular,29,jul,,8,-1.0,0,unknown,1
17739,,unknown,married,unknown,no,4413.0,no,no,telephone,29,jul,77.0,35,-1.0,0,unknown,1
17740,,management,married,unknown,no,6.0,yes,,cellular,29,jul,64.0,4,-1.0,0,unknown,1
17741,59.0,housemaid,married,tertiary,no,0.0,no,,cellular,29,jul,376.0,2,-1.0,0,unknown,1
17742,57.0,management,,tertiary,no,1602.0,no,no,cellular,29,jul,339.0,3,,0,unknown,1
17743,47.0,technician,married,secondary,no,356.0,no,,cellular,29,jul,44.0,5,-1.0,0,unknown,1
17744,36.0,blue-collar,married,primary,no,106.0,yes,no,cellular,29,jul,171.0,13,-1.0,0,unknown,1
17745,52.0,management,divorced,tertiary,no,-299.0,no,,cellular,29,jul,110.0,2,-1.0,0,unknown,1
17746,57.0,management,married,tertiary,no,132.0,yes,,cellular,29,jul,174.0,3,,0,unknown,1
17747,45.0,blue-collar,married,primary,no,114.0,yes,no,cellular,29,jul,77.0,4,-1.0,0,unknown,1
17748,55.0,technician,divorced,tertiary,,2298.0,yes,no,cellular,29,jul,66.0,1,-1.0,0,unknown,1
17749,35.0,admin.,single,secondary,no,6554.0,no,no,cellular,29,jul,226.0,1,-1.0,0,unknown,1
17750,41.0,unemployed,married,primary,no,183.0,yes,no,cellular,29,jul,,1,-1.0,0,unknown,1
17751,36.0,,single,,no,301.0,yes,yes,cellular,29,jul,367.0,1,-1.0,0,unknown,1
17752,41.0,,single,secondary,no,295.0,no,,cellular,29,jul,,1,-1.0,0,unknown,1
17753,43.0,unemployed,married,tertiary,no,-7.0,yes,yes,cellular,29,jul,228.0,1,-1.0,0,unknown,1
17754,32.0,technician,married,secondary,no,-95.0,yes,no,cellular,29,jul,,4,-1.0,0,unknown,1
17755,32.0,services,married,primary,no,197.0,yes,no,cellular,29,jul,313.0,6,,0,unknown,1
17756,59.0,services,married,,,4295.0,no,no,telephone,29,jul,129.0,3,,0,unknown,1
17757,40.0,management,divorced,tertiary,,390.0,no,no,cellular,29,jul,80.0,3,-1.0,0,unknown,1
17758,52.0,retired,married,tertiary,no,1452.0,no,,cellular,29,jul,194.0,3,-1.0,0,unknown,1
17759,48.0,blue-collar,divorced,secondary,no,,no,no,telephone,29,jul,538.0,3,-1.0,0,unknown,1
17760,30.0,blue-collar,married,secondary,no,7.0,yes,no,cellular,29,jul,197.0,4,-1.0,0,unknown,1
17761,32.0,technician,married,,no,84.0,no,yes,cellular,29,jul,403.0,3,-1.0,0,unknown,1
17762,58.0,admin.,married,secondary,no,145.0,,no,telephone,29,jul,616.0,13,-1.0,0,unknown,2
17763,,technician,married,secondary,no,332.0,no,no,telephone,29,jul,207.0,3,-1.0,0,unknown,1
17764,60.0,self-employed,married,,no,362.0,no,yes,cellular,29,jul,816.0,6,-1.0,0,unknown,2
17765,28.0,housemaid,single,primary,no,0.0,,,cellular,29,jul,120.0,4,-1.0,0,unknown,1
17766,52.0,unknown,married,primary,no,247.0,no,no,cellular,29,jul,268.0,6,-1.0,0,unknown,1
17767,29.0,technician,single,tertiary,,262.0,yes,yes,cellular,29,jul,,9,-1.0,0,unknown,1
17768,36.0,,single,secondary,no,686.0,yes,no,cellular,29,jul,114.0,2,-1.0,0,unknown,1
17769,,technician,married,secondary,no,2191.0,no,no,telephone,29,jul,,5,-1.0,0,unknown,1
17770,49.0,admin.,married,secondary,no,2.0,no,no,cellular,29,jul,246.0,4,-1.0,0,unknown,1
17771,56.0,retired,married,primary,no,-464.0,yes,no,cellular,29,jul,820.0,6,-1.0,0,unknown,1
17772,,blue-collar,single,primary,no,326.0,yes,no,cellular,29,jul,263.0,2,-1.0,0,unknown,1
17773,28.0,technician,married,tertiary,no,107.0,yes,no,cellular,29,jul,122.0,13,-1.0,0,unknown,1
17774,45.0,technician,married,tertiary,,4647.0,no,no,cellular,29,jul,109.0,3,,0,unknown,1
17775,26.0,self-employed,divorced,,no,165.0,yes,no,cellular,29,jul,162.0,4,-1.0,0,unknown,1
17776,,housemaid,married,secondary,no,559.0,no,,cellular,29,jul,69.0,5,,0,unknown,1
17777,31.0,admin.,married,secondary,no,,,no,cellular,29,jul,82.0,5,-1.0,0,unknown,1
17778,54.0,housemaid,divorced,tertiary,no,9.0,no,,cellular,29,jul,136.0,3,-1.0,0,unknown,1
17779,49.0,management,married,secondary,no,,no,yes,cellular,29,jul,,6,-1.0,0,unknown,1
17780,41.0,blue-collar,,secondary,no,,no,yes,cellular,29,jul,808.0,3,,0,unknown,2
17781,55.0,technician,married,secondary,no,0.0,no,no,cellular,29,jul,316.0,2,-1.0,0,unknown,1
17782,30.0,management,single,,no,92.0,no,yes,cellular,29,jul,,5,,0,unknown,1
17783,,management,married,tertiary,no,2889.0,no,no,telephone,29,jul,,12,-1.0,0,unknown,1
17784,41.0,technician,married,tertiary,no,91.0,no,yes,cellular,29,jul,,3,-1.0,0,unknown,1
17785,39.0,entrepreneur,married,tertiary,no,345.0,yes,yes,cellular,29,jul,110.0,3,-1.0,0,unknown,1
17786,47.0,housemaid,divorced,primary,no,617.0,no,,telephone,29,jul,119.0,7,-1.0,0,unknown,1
17787,49.0,blue-collar,,primary,,2481.0,no,yes,cellular,29,jul,53.0,5,-1.0,0,unknown,1
17788,58.0,,married,secondary,no,35.0,no,no,cellular,29,jul,336.0,7,-1.0,0,unknown,1
17789,42.0,blue-collar,married,secondary,no,1386.0,yes,no,cellular,29,jul,222.0,5,-1.0,0,unknown,1
17790,54.0,technician,married,secondary,no,3967.0,,yes,cellular,29,jul,90.0,3,-1.0,0,unknown,1
17791,29.0,services,married,secondary,no,19.0,yes,no,cellular,29,jul,327.0,6,-1.0,0,unknown,1
17792,42.0,,divorced,tertiary,no,826.0,no,,telephone,29,jul,316.0,3,,0,unknown,1
17793,,blue-collar,married,primary,no,2273.0,yes,no,cellular,29,jul,,2,-1.0,0,unknown,1
17794,,admin.,married,secondary,no,659.0,yes,no,telephone,29,jul,1127.0,11,-1.0,0,unknown,2
17795,59.0,management,married,secondary,no,1558.0,no,no,telephone,29,jul,1140.0,3,-1.0,0,unknown,1
17796,39.0,,married,secondary,no,2457.0,no,no,cellular,29,jul,,3,-1.0,0,unknown,1
17797,33.0,self-employed,married,secondary,no,215.0,yes,no,cellular,29,jul,543.0,12,-1.0,0,unknown,1
17798,40.0,housemaid,married,primary,no,224.0,yes,,cellular,29,jul,138.0,3,-1.0,0,unknown,1
17799,28.0,,,tertiary,no,599.0,yes,,cellular,29,jul,189.0,5,-1.0,0,unknown,1
17800,32.0,,married,tertiary,no,-252.0,yes,no,cellular,29,jul,52.0,4,-1.0,0,unknown,1
17801,44.0,housemaid,married,primary,no,64.0,no,yes,cellular,29,jul,223.0,6,-1.0,0,unknown,1
17802,49.0,,married,secondary,no,0.0,yes,yes,cellular,29,jul,71.0,7,-1.0,0,unknown,1
17803,49.0,,divorced,primary,no,0.0,yes,no,cellular,29,jul,468.0,2,-1.0,0,unknown,1
17804,33.0,admin.,married,tertiary,no,235.0,yes,no,cellular,29,jul,185.0,6,-1.0,0,unknown,1
17805,48.0,blue-collar,married,primary,no,1850.0,yes,no,cellular,29,jul,61.0,1,,0,unknown,1
17806,41.0,,married,tertiary,,328.0,yes,no,cellular,29,jul,65.0,12,-1.0,0,unknown,1
17807,35.0,management,married,tertiary,,0.0,,no,telephone,29,jul,399.0,12,-1.0,0,unknown,1
17808,47.0,management,single,tertiary,no,8106.0,no,no,cellular,29,jul,340.0,3,-1.0,0,unknown,1
17809,35.0,technician,married,secondary,no,840.0,yes,no,cellular,29,jul,281.0,4,-1.0,0,unknown,1
17810,43.0,management,married,tertiary,no,1800.0,no,no,telephone,29,jul,103.0,3,-1.0,0,unknown,1
17811,47.0,entrepreneur,divorced,secondary,no,2.0,yes,,cellular,29,jul,104.0,4,-1.0,0,unknown,1
17812,44.0,,married,primary,,1109.0,yes,yes,cellular,29,jul,176.0,4,-1.0,0,unknown,1
17813,44.0,technician,divorced,secondary,no,2340.0,no,no,cellular,29,jul,637.0,3,,0,unknown,1
17814,39.0,technician,married,secondary,no,738.0,no,yes,cellular,29,jul,90.0,2,-1.0,0,unknown,1
17815,56.0,retired,divorced,secondary,no,-82.0,no,yes,cellular,29,jul,234.0,6,-1.0,0,unknown,1
17816,26.0,services,,secondary,no,0.0,no,,cellular,29,jul,165.0,23,,0,unknown,1
17817,51.0,housemaid,married,,no,174.0,no,,telephone,29,jul,308.0,3,-1.0,0,unknown,1
17818,39.0,services,,secondary,no,949.0,yes,,cellular,29,jul,75.0,8,-1.0,0,unknown,1
17819,32.0,admin.,,secondary,no,2664.0,yes,,cellular,29,jul,242.0,7,-1.0,0,unknown,1
17820,45.0,services,married,secondary,no,219.0,yes,,cellular,29,jul,142.0,8,,0,unknown,1
17821,37.0,admin.,married,,,0.0,no,no,cellular,29,jul,153.0,4,-1.0,0,unknown,1
17822,,,single,,no,744.0,no,yes,cellular,29,jul,619.0,4,-1.0,0,unknown,1
17823,42.0,self-employed,,secondary,no,1508.0,,no,cellular,29,jul,178.0,3,,0,unknown,1
17824,54.0,services,married,secondary,no,2681.0,no,no,telephone,29,jul,481.0,3,-1.0,0,unknown,1
17825,34.0,technician,married,tertiary,,477.0,,no,telephone,29,jul,128.0,11,,0,unknown,1
17826,58.0,housemaid,divorced,primary,,3858.0,no,,telephone,29,jul,,6,-1.0,0,unknown,1
17827,39.0,admin.,married,,no,9143.0,no,no,cellular,29,jul,851.0,2,-1.0,0,unknown,1
17828,41.0,blue-collar,married,secondary,no,2044.0,yes,yes,cellular,29,jul,234.0,5,,0,unknown,1
17829,54.0,technician,married,primary,no,3067.0,yes,no,telephone,29,jul,222.0,3,-1.0,0,unknown,1
17830,48.0,management,single,,no,906.0,yes,,telephone,29,jul,289.0,9,-1.0,0,unknown,1
17831,47.0,services,single,,no,591.0,no,,cellular,29,jul,397.0,1,-1.0,0,unknown,1
17832,60.0,management,married,tertiary,no,6657.0,yes,no,cellular,29,jul,,19,-1.0,0,unknown,1
17833,51.0,blue-collar,married,secondary,no,1151.0,yes,yes,cellular,29,jul,125.0,2,-1.0,0,unknown,1
17834,31.0,entrepreneur,single,tertiary,no,,,no,cellular,29,jul,,8,-1.0,0,unknown,1
17835,53.0,self-employed,married,secondary,,534.0,yes,no,cellular,29,jul,115.0,4,-1.0,0,unknown,1
17836,,self-employed,single,tertiary,no,179.0,no,yes,cellular,29,jul,,4,-1.0,0,unknown,1
17837,,services,divorced,primary,yes,-1.0,no,yes,cellular,29,jul,112.0,6,-1.0,0,unknown,1
17838,58.0,retired,divorced,tertiary,no,1321.0,no,no,telephone,29,jul,157.0,6,-1.0,0,unknown,1
17839,52.0,services,married,secondary,no,-232.0,no,yes,cellular,29,jul,101.0,4,-1.0,0,unknown,1
17840,35.0,technician,married,secondary,no,,yes,no,cellular,29,jul,193.0,15,,0,unknown,1
17841,48.0,management,married,tertiary,no,14530.0,yes,yes,telephone,29,jul,863.0,10,-1.0,0,unknown,1
17842,,management,married,tertiary,no,-409.0,,,cellular,29,jul,,23,-1.0,0,unknown,1
17843,49.0,services,divorced,secondary,,933.0,no,yes,cellular,29,jul,92.0,33,-1.0,0,unknown,1
17844,43.0,unemployed,,secondary,no,1630.0,no,no,cellular,29,jul,,3,-1.0,0,unknown,1
17845,56.0,unknown,married,unknown,no,,no,no,telephone,29,jul,,4,-1.0,0,unknown,1
17846,28.0,,,secondary,no,,,,telephone,29,jul,49.0,4,-1.0,0,unknown,1
17847,32.0,technician,married,secondary,no,1.0,no,yes,cellular,29,jul,123.0,6,-1.0,0,unknown,1
17848,56.0,services,divorced,secondary,no,1007.0,no,no,cellular,29,jul,88.0,6,-1.0,0,unknown,1
17849,58.0,unemployed,married,secondary,no,610.0,yes,no,telephone,29,jul,,2,-1.0,0,unknown,1
17850,52.0,management,married,tertiary,no,1453.0,no,no,telephone,29,jul,254.0,21,-1.0,0,unknown,1
17851,58.0,services,married,secondary,no,10.0,yes,,cellular,30,jul,95.0,5,,0,unknown,1
17852,56.0,blue-collar,married,secondary,no,,no,no,cellular,30,jul,76.0,5,-1.0,0,unknown,1
17853,50.0,blue-collar,married,secondary,no,3436.0,yes,,cellular,30,jul,182.0,4,-1.0,0,unknown,1
17854,44.0,management,married,tertiary,no,4968.0,,no,cellular,30,jul,76.0,14,-1.0,0,unknown,1
17855,,services,married,primary,no,1015.0,,no,cellular,30,jul,11.0,8,-1.0,0,unknown,1
17856,25.0,technician,single,secondary,,35.0,yes,,cellular,30,jul,,29,-1.0,0,unknown,1
17857,31.0,blue-collar,single,unknown,no,-340.0,yes,,cellular,30,jul,520.0,6,-1.0,0,unknown,1
17858,27.0,technician,married,secondary,no,0.0,yes,no,cellular,30,jul,,8,-1.0,0,unknown,1
17859,52.0,admin.,married,,no,1746.0,no,no,cellular,30,jul,,9,-1.0,0,unknown,1
17860,,blue-collar,single,,no,1400.0,,no,cellular,30,jul,103.0,4,-1.0,0,unknown,1
17861,37.0,technician,single,secondary,no,103.0,,no,cellular,30,jul,124.0,3,-1.0,0,unknown,1
17862,,services,single,secondary,,5.0,no,yes,cellular,30,jul,84.0,6,-1.0,0,unknown,1
17863,33.0,services,married,secondary,no,-333.0,yes,no,cellular,30,jul,329.0,5,-1.0,0,unknown,1
17864,57.0,,married,primary,no,2927.0,no,yes,telephone,30,jul,78.0,5,-1.0,0,unknown,1
17865,41.0,,married,primary,no,33.0,yes,yes,cellular,30,jul,125.0,5,-1.0,0,unknown,1
17866,51.0,retired,married,secondary,no,1017.0,,no,cellular,30,jul,353.0,6,-1.0,0,unknown,1
17867,58.0,retired,married,primary,no,10628.0,no,no,cellular,30,jul,189.0,4,-1.0,0,unknown,1
17868,39.0,admin.,married,secondary,no,406.0,no,no,cellular,30,jul,253.0,5,-1.0,0,unknown,1
17869,26.0,technician,single,secondary,no,0.0,no,yes,cellular,30,jul,65.0,26,-1.0,0,unknown,1
17870,50.0,admin.,married,secondary,,2678.0,no,,telephone,30,jul,1011.0,6,-1.0,0,unknown,2
17871,51.0,technician,,unknown,no,3560.0,yes,no,cellular,30,jul,334.0,6,-1.0,0,unknown,1
17872,38.0,management,single,tertiary,no,5073.0,yes,no,cellular,30,jul,68.0,4,-1.0,0,unknown,1
17873,46.0,housemaid,married,secondary,no,271.0,yes,no,cellular,30,jul,,29,,0,unknown,2
17874,56.0,entrepreneur,divorced,tertiary,no,2975.0,no,,cellular,30,jul,28.0,13,,0,unknown,1
17875,27.0,technician,single,secondary,no,151.0,no,no,cellular,30,jul,139.0,3,-1.0,0,unknown,1
17876,33.0,unemployed,married,secondary,no,66.0,,yes,cellular,30,jul,189.0,8,-1.0,0,unknown,1
17877,42.0,management,married,secondary,no,0.0,no,,cellular,30,jul,458.0,3,-1.0,0,unknown,1
17878,47.0,management,,tertiary,no,255.0,no,yes,cellular,30,jul,,4,-1.0,0,unknown,2
17879,27.0,blue-collar,single,primary,no,-71.0,no,yes,cellular,30,jul,70.0,3,-1.0,0,unknown,1
17880,28.0,,single,primary,,1199.0,yes,,cellular,30,jul,1011.0,20,-1.0,0,unknown,1
17881,49.0,admin.,divorced,secondary,no,-73.0,yes,no,cellular,30,jul,31.0,22,-1.0,0,unknown,1
17882,42.0,admin.,married,secondary,no,947.0,no,no,cellular,30,jul,158.0,2,-1.0,0,unknown,1
17883,41.0,,,tertiary,no,15.0,yes,,cellular,30,jul,59.0,2,-1.0,0,unknown,1
17884,55.0,services,married,unknown,,715.0,yes,no,telephone,30,jul,,2,-1.0,0,unknown,1
17885,49.0,management,married,tertiary,no,5969.0,no,,cellular,30,jul,258.0,2,-1.0,0,unknown,1
17886,26.0,admin.,single,,yes,-42.0,no,yes,cellular,30,jul,305.0,3,-1.0,0,unknown,1
17887,43.0,blue-collar,married,secondary,no,511.0,yes,,cellular,30,jul,67.0,7,-1.0,0,unknown,1
17888,59.0,retired,,secondary,no,2303.0,no,yes,telephone,30,jul,,2,-1.0,0,unknown,1
17889,34.0,,married,tertiary,no,13.0,yes,no,cellular,30,jul,99.0,3,-1.0,0,unknown,1
17890,,retired,divorced,secondary,no,1382.0,no,no,cellular,30,jul,112.0,10,-1.0,0,unknown,1
17891,,retired,divorced,,no,1177.0,no,no,cellular,30,jul,39.0,2,-1.0,0,unknown,1
17892,45.0,blue-collar,married,unknown,no,13265.0,no,no,cellular,30,jul,113.0,2,,0,unknown,1
17893,,admin.,divorced,secondary,no,83.0,yes,no,cellular,30,jul,69.0,6,,0,unknown,1
17894,58.0,management,married,tertiary,no,0.0,no,no,cellular,30,jul,120.0,2,-1.0,0,unknown,1
17895,58.0,retired,married,secondary,no,901.0,yes,yes,cellular,30,jul,235.0,2,-1.0,0,unknown,1
17896,,management,married,tertiary,no,2646.0,no,no,cellular,30,jul,81.0,2,-1.0,0,unknown,1
17897,44.0,blue-collar,married,,no,0.0,,no,cellular,30,jul,684.0,2,-1.0,0,unknown,2
17898,33.0,blue-collar,married,secondary,no,5441.0,yes,no,cellular,30,jul,312.0,6,-1.0,0,unknown,1
17899,46.0,self-employed,divorced,tertiary,,21.0,no,no,cellular,30,jul,,2,-1.0,0,unknown,2
17900,55.0,,married,unknown,no,1665.0,,no,telephone,30,jul,89.0,2,-1.0,0,unknown,1
17901,40.0,blue-collar,married,primary,no,1073.0,no,,cellular,30,jul,42.0,2,-1.0,0,unknown,1
17902,33.0,entrepreneur,married,tertiary,no,775.0,yes,yes,cellular,30,jul,60.0,3,-1.0,0,unknown,1
17903,36.0,services,married,secondary,no,0.0,no,no,cellular,30,jul,843.0,2,-1.0,0,unknown,2
17904,47.0,,,secondary,no,-874.0,yes,no,cellular,30,jul,,2,-1.0,0,unknown,1
17905,42.0,technician,single,secondary,no,746.0,no,no,cellular,30,jul,,2,,0,unknown,1
17906,45.0,admin.,married,,no,3307.0,no,no,cellular,30,jul,,2,,0,unknown,1
17907,44.0,management,,secondary,no,4425.0,no,no,cellular,30,jul,477.0,2,-1.0,0,unknown,1
17908,45.0,admin.,divorced,secondary,no,1201.0,no,no,cellular,30,jul,652.0,2,-1.0,0,unknown,1
17909,51.0,housemaid,married,tertiary,no,390.0,,no,cellular,30,jul,102.0,3,-1.0,0,unknown,1
17910,36.0,technician,married,secondary,no,318.0,no,no,cellular,30,jul,295.0,2,-1.0,0,unknown,1
17911,36.0,unemployed,single,unknown,no,4481.0,no,no,telephone,30,jul,,2,,0,unknown,1
17912,39.0,blue-collar,married,unknown,no,1181.0,yes,no,cellular,30,jul,,2,-1.0,0,unknown,2
17913,51.0,services,divorced,,no,0.0,no,no,telephone,30,jul,,4,,0,unknown,1
17914,52.0,blue-collar,married,secondary,no,698.0,no,no,telephone,30,jul,38.0,2,-1.0,0,unknown,1
17915,35.0,self-employed,divorced,,no,3443.0,no,no,cellular,30,jul,409.0,4,,0,unknown,1
17916,,technician,married,secondary,no,,no,no,cellular,30,jul,160.0,2,-1.0,0,unknown,1
17917,43.0,blue-collar,married,primary,no,548.0,no,no,cellular,30,jul,100.0,9,-1.0,0,unknown,1
17918,39.0,technician,,secondary,no,-1451.0,yes,yes,cellular,30,jul,65.0,5,,0,unknown,1
17919,54.0,blue-collar,married,secondary,no,898.0,no,no,telephone,30,jul,641.0,2,-1.0,0,unknown,1
17920,38.0,unemployed,single,secondary,,7159.0,no,no,telephone,30,jul,285.0,2,,0,unknown,1
17921,,blue-collar,married,primary,,320.0,no,no,telephone,30,jul,203.0,2,-1.0,0,unknown,1
17922,48.0,unknown,married,unknown,no,286.0,no,no,cellular,30,jul,166.0,2,-1.0,0,unknown,1
17923,52.0,admin.,married,secondary,no,686.0,no,no,cellular,30,jul,544.0,2,-1.0,0,unknown,1
17924,42.0,services,single,unknown,no,974.0,no,no,cellular,30,jul,73.0,2,-1.0,0,unknown,1
17925,54.0,,married,tertiary,no,0.0,no,no,cellular,30,jul,250.0,5,-1.0,0,unknown,1
17926,,management,divorced,secondary,no,3161.0,no,no,telephone,30,jul,542.0,2,-1.0,0,unknown,2
17927,47.0,,married,tertiary,no,192.0,no,,telephone,30,jul,120.0,6,-1.0,0,unknown,1
17928,53.0,management,divorced,tertiary,no,93.0,no,no,cellular,30,jul,219.0,2,-1.0,0,unknown,1
17929,49.0,technician,married,secondary,no,1091.0,no,no,telephone,30,jul,47.0,2,,0,unknown,1
17930,29.0,,,,no,3615.0,yes,no,cellular,30,jul,93.0,3,-1.0,0,unknown,1
17931,43.0,technician,,secondary,no,54.0,yes,no,cellular,30,jul,62.0,2,-1.0,0,unknown,1
17932,52.0,,married,tertiary,,,no,no,cellular,30,jul,32.0,2,-1.0,0,unknown,1
17933,42.0,blue-collar,married,secondary,no,-269.0,,no,telephone,30,jul,,6,-1.0,0,unknown,1
17934,57.0,retired,,tertiary,no,11254.0,no,no,cellular,30,jul,229.0,2,-1.0,0,unknown,1
17935,45.0,blue-collar,,secondary,no,0.0,no,no,cellular,30,jul,25.0,2,,0,unknown,1
17936,37.0,admin.,divorced,tertiary,no,43.0,yes,no,cellular,30,jul,65.0,2,-1.0,0,unknown,1
17937,37.0,housemaid,married,unknown,no,0.0,no,no,telephone,30,jul,195.0,4,-1.0,0,unknown,1
17938,50.0,technician,divorced,secondary,no,1303.0,no,,telephone,30,jul,274.0,2,-1.0,0,unknown,1
